INFO:__main__:Namespace(model_name_or_path='/data1/home/lmy/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3-8B-Instruct/', dataset='hotpotqa', data_path='data/hotpotqa', fewshot=8, sample=1000, shuffle=False, generate_max_length=128, query_formulation='real_words', retrieve_keep_top_k=35, output_dir='result/hotpotqa_online_alpha1_parallel/shard_4', retriever='BM25', es_index_name='wiki', retrieve_topk=3, hallucination_threshold=1.0, check_real_words=True, use_counter=True, thres_abs=False, online_detection=True, config_path='config_hotpotqa_online.json', run_dir='result/hotpotqa_online_alpha1_parallel', shard_index=4, num_shards=8)
INFO:data:Loading HotpotQA from data/hotpotqa
question Which  other  Mexican  Formula  One  race  car  driver  has  held  the  podium  besides  the  Force  India  driver  born  in   1990 ?
ques_atten.shape: torch.Size([1, 22])
text_atten.shape: torch.Size([1, 3])
The attention mask and the pad token id were not set. As a consequence, you may observe unexpected behavior. Please pass your input's `attention_mask` to obtain reliable results.
Setting `pad_token_id` to `eos_token_id`:128001 for open-end generation.
The attention mask and the pad token id were not set. As a consequence, you may observe unexpected behavior. Please pass your input's `attention_mask` to obtain reliable results.
Setting `pad_token_id` to `eos_token_id`:128001 for open-end generation.
The attention mask and the pad token id were not set. As a consequence, you may observe unexpected behavior. Please pass your input's `attention_mask` to obtain reliable results.
Setting `pad_token_id` to `eos_token_id`:128001 for open-end generation.
  2%|▏         | 3/125 [35:09<21:41:05, 639.88s/it]torch.Size([1])
doc0:Formula One drivers from Mexico There have been six Formula One drivers from Mexico who have taken part in races since the championship began in 1950. Pedro Rodríguez is the most successful Mexican driver being the only one to have won a Grand Prix. Sergio Pérez, the only other Mexican to finish on the podium, currently races with Racing Point Force India F1 Team. Pedro Rodríguez won 2 races out of the 54 he started and is the only Mexican driver to finish in first position. Sergio Pérez began his career in with Sauber before moving to McLaren in and
doc1:but ran into the back of Nick Heidfeld at the final chicane, breaking his front wing before receiving a drive-through penalty. He then crashed out of the race with a mistake in the wet conditions. Driver failed to finish the race, but was classified as they had completed >90% of the race distance. Force India VJM04 The Force India VJM04 is a Formula One racing car developed by Force India for the 2011 Formula One season, the fourth car the team has made since entering the sport in 2008. The car was driven by long-time Force India driver Adrian Sutil
doc2:India gained their first pole position in Formula One at the in Spa-Francorchamps, when Fisichella qualified fastest. He finished the race in second position, less than a second behind Kimi Räikkönen earning Force India's first ever points and podium position. Missing the win was partially blamed on the car's lack of KERS, a system present on the Ferrari. On 3 September 2009, Force India announced that they were releasing Fisichella from his contract to allow him to race for Ferrari for the remainder of the season. It was announced four days later that test driver Vitantonio Liuzzi would replace Fisichella
Current sentence length: 2
Current sentence length: 3
Current sentence length: 4
Current sentence length: 5
Current sentence length: 6
Current sentence length: 7
Current sentence length: 7
Current sentence length: 1
Current sentence length: 9
Current sentence length: 10
Current sentence length: 11
Current sentence length: 12
Current sentence length: 13
Current sentence length: 14
question Which  other  Mexican  Formula  One  race  car  driver  has  held  the  podium  besides  the  Force  India  driver  born  in   1990 ?
ques_atten.shape: torch.Size([1, 22])
text_atten.shape: torch.Size([1, 25])
torch.Size([1])
doc0:Formula One drivers from Mexico There have been six Formula One drivers from Mexico who have taken part in races since the championship began in 1950. Pedro Rodríguez is the most successful Mexican driver being the only one to have won a Grand Prix. Sergio Pérez, the only other Mexican to finish on the podium, currently races with Racing Point Force India F1 Team. Pedro Rodríguez won 2 races out of the 54 he started and is the only Mexican driver to finish in first position. Sergio Pérez began his career in with Sauber before moving to McLaren in and
doc1:grid. He finished third at the Azerbaijan Grand Prix after an incident-strewn race. He passed the then championship leader Sebastian Vettel for third with a few laps to go, making him the first driver to finish on the podium twice at the Baku City Circuit (in 2016 and 2018). † Includes points scored by other drivers. Driver failed to finish the race, but was classified as they had completed >90% of the race distance. Sergio Pérez Sergio Pérez Mendoza ( ; born 26 January 1990) also known as ""Checo"" Pérez, is a Mexican racing driver, currently driving in Formula One
doc2:Sergio Pérez Sergio Pérez Mendoza ( ; born 26 January 1990) also known as ""Checo"" Pérez, is a Mexican racing driver, currently driving in Formula One for Racing Point F1. Pérez was a member of the Ferrari Driver Academy until 2012. He took his first Formula One podium at the 2012 Malaysian Grand Prix with Sauber, a drive which won him plaudits and fuelled speculation of a move to Ferrari in the near future. However, Pérez later told reporters that he expected to stay with Sauber until at least the end of the 2012 season. Due to his young age
Current sentence length: 2
Current sentence length: 3
Current sentence length: 4
Current sentence length: 5
Current sentence length: 6
Current sentence length: 6
Current sentence length: 6
Current sentence length: 6
question Which  other  Mexican  Formula  One  race  car  driver  has  held  the  podium  besides  the  Force  India  driver  born  in   1990 ?
ques_atten.shape: torch.Size([1, 22])
text_atten.shape: torch.Size([1, 33])
torch.Size([1])
doc0:Formula One drivers from Mexico There have been six Formula One drivers from Mexico who have taken part in races since the championship began in 1950. Pedro Rodríguez is the most successful Mexican driver being the only one to have won a Grand Prix. Sergio Pérez, the only other Mexican to finish on the podium, currently races with Racing Point Force India F1 Team. Pedro Rodríguez won 2 races out of the 54 he started and is the only Mexican driver to finish in first position. Sergio Pérez began his career in with Sauber before moving to McLaren in and
doc1:then Force India in . Brothers Pedro and Ricardo Rodríguez raced in the 1960s. Héctor Rebaque raced in the 1970s, competing in more events than any other Mexican driver. Moisés Solana attended races in America and Mexico throughout the 1960s. Esteban Gutiérrez drove for Sauber in and and after a one year gap in which he was a Ferrari test driver, came back to drive for Haas F1 Team in 2016. Formula One drivers from Mexico There have been six Formula One drivers from Mexico who have taken part in races since the championship began in 1950. Pedro Rodríguez is
doc2:Ricardo Rodríguez (racing driver) Ricardo Valentín Rodríguez de la Vega (14 February 1942 – 1 November 1962) was a Mexican racing driver who competed in the 1961 and 1962 Formula One seasons. His elder brother, Pedro, was also a noted racing driver who had much success in sports car racing and Formula One. Also, at 19 years and 208 days old when first racing for them at the 1961 Italian Grand Prix, he became the youngest Formula One driver ever to race for Ferrari, a title he still holds today. Rodríguez was born in Mexico City and was a child
Current sentence length: 2
Current sentence length: 3
Current sentence length: 4
Current sentence length: 5
Current sentence length: 6
Current sentence length: 6
Current sentence length: 6
Current sentence length: 6
Current sentence length: 2
Current sentence length: 3
question Kaiser  Ventures  corporation  was  founded  by  an  American  industrialist  who  became  known  as  the  father  of  modern  American  shipbuilding ?
ques_atten.shape: torch.Size([1, 20])
text_atten.shape: torch.Size([1, 2])
torch.Size([1])
doc0:of Fame in The California Museum, Sacramento, California. Henry J. Kaiser Henry John Kaiser (May 9, 1882 – August 24, 1967) was an American industrialist who became known as the father of modern American shipbuilding. He established the Kaiser Shipyards, which built Liberty ships during World War II, after which he formed Kaiser Aluminum and Kaiser Steel. Kaiser organized Kaiser Permanente health care for his workers and their families. He led Kaiser-Frazer followed by Kaiser Motors, automobile companies known for the safety of their designs. Kaiser was involved in large construction projects such as civic centers and dams, and invested
doc1:Henry J. Kaiser Henry John Kaiser (May 9, 1882 – August 24, 1967) was an American industrialist who became known as the father of modern American shipbuilding. He established the Kaiser Shipyards, which built Liberty ships during World War II, after which he formed Kaiser Aluminum and Kaiser Steel. Kaiser organized Kaiser Permanente health care for his workers and their families. He led Kaiser-Frazer followed by Kaiser Motors, automobile companies known for the safety of their designs. Kaiser was involved in large construction projects such as civic centers and dams, and invested in real estate. With his wealth, he established
The attention mask and the pad token id were not set. As a consequence, you may observe unexpected behavior. Please pass your input's `attention_mask` to obtain reliable results.
Setting `pad_token_id` to `eos_token_id`:128001 for open-end generation.
